45,2,4,4,4,4,Red
52,4,2,4,3,2,Red
52,4,2,4,3,2,Red
52,4,2,4,3,2,Red
52,4,4,4,3,3,Red
52,4,4,4,3,3,Red
45,4,4,4,3,3,Red
45,4,4,4,3,3,Red
45,4,4,4,3,3,Red
45,4,4,4,3,3,Red
45,4,4,4,3,3,Red
45,4,4,4,3,3,Red
60,4,4,4,2,3,Blue
45,4,4,4,3,3,Red
45,4,4,4,3,3,Red
45,4,4,4,3,3,Red
60,4,4,4,2,3,Blue
45,4,4,4,3,3,Red
60,4,4,4,2,3,Blue
45,4,4,4,3,3,Red
60,4,4,4,2,3,Blue
60,4,4,4,2,3,Blue
60,4,4,4,2,3,Blue
60,4,4,4,2,3,Blue
60,4,4,4,2,3,Blue
60,4,4,4,2,3,Blue
60,4,4,4,2,3,Blue
45,5,4,5,3,2,Green
45,5,4,5,3,2,Green
50,5,4,3,1,2,Blue
50,5,4,3,1,2,Blue
50,5,4,3,1,2,Blue
50,5,4,3,1,2,Blue
60,4,4,4,2,3,Blue
60,4,4,4,2,3,Blue
60,4,4,4,2,3,Blue
56,5,4,4,3,3,
56,5,4,4,3,3,
56,5,4,4,3,3,
56,5,4,4,3,3,
56,5,4,4,3,3,
56,5,4,4,3,3,
56,5,4,4,3,3,
56,5,4,4,3,3,
56,5,4,4,3,3,
56,5,4,4,3,3,
44,4,4,3,2,1,Yellow
44,4,4,3,2,1,Yellow
60,4,4,4,2,3,Blue
45,5,4,5,3,2,Green
45,5,4,5,3,2,Green
45,5,4,5,3,2,Green
45,5,4,5,3,2,Green
45,5,4,5,3,2,Green
45,5,4,5,3,2,Green
45,5,4,5,3,2,Green
45,5,4,5,3,2,Green
50,5,4,3,1,2,Blue
50,5,4,3,1,2,Blue
58,4,2,1,3,3,Red
58,4,2,1,3,3,Red
58,4,2,1,3,3,Red
58,4,2,1,3,3,Red
58,4,2,1,3,3,Red
58,4,2,1,3,3,Red
58,4,2,1,3,3,Red
58,4,2,1,3,3,Red
58,4,2,1,3,3,Red
58,4,2,1,3,3,Red
58,4,2,1,3,3,Red
58,4,2,1,3,3,Red
58,4,2,1,3,3,Red
58,4,2,1,3,3,Red
58,4,2,1,3,3,Red
58,4,2,1,3,3,Red
58,4,2,1,3,3,Red
52,4,2,4,3,2,Red
52,4,2,4,3,2,Red
52,4,2,4,3,2,Red
52,4,2,4,3,2,Red
52,4,2,4,3,2,Red
52,4,2,4,3,2,Red
50,5,4,3,1,2,Blue
50,5,4,3,1,2,Blue
60,4,4,4,2,3,Blue
58,4,2,1,3,3,Red
50,5,4,3,1,2,Blue
50,5,4,3,1,2,Blue
50,5,4,3,1,2,Blue
53,2,3,4,3,2,Red
53,2,3,4,3,2,Red
53,2,3,4,3,2,Red
53,2,3,4,3,2,Red
53,3,2,1,2,4,Blue
53,3,2,1,2,4,Blue
53,2,3,4,3,2,Red
53,3,2,1,2,4,Blue
53,3,2,1,2,4,Blue
53,3,2,1,2,4,Blue
53,2,3,4,3,2,Red
53,2,3,4,3,2,Red
53,2,3,4,3,2,Red
39,5,2,3,1,2,Red
39,5,2,3,1,2,Red
39,5,2,3,1,2,Red
53,2,3,4,3,2,Red
39,5,2,3,1,2,Red
39,5,2,3,1,2,Red
53,2,3,4,3,2,Red
50,5,4,5,3,3,Red
53,3,2,1,2,4,Blue
50,5,4,5,3,3,Red
53,3,2,1,2,4,Blue
53,3,2,1,2,4,Blue
53,3,2,1,2,4,Blue
53,3,2,1,2,4,Blue
50,5,4,5,3,3,Red
53,3,2,1,2,4,Blue
39,5,2,3,1,2,Red
53,3,2,1,2,4,Blue
53,3,2,1,2,4,Blue
50,5,4,5,3,3,Red
50,5,4,5,3,3,Red
50,5,4,5,3,3,Red
50,5,4,5,3,3,Red
44,2,4,1,3,4,Yellow
44,2,4,1,3,4,Yellow
44,2,4,1,3,4,Yellow
44,2,4,1,3,4,Yellow
44,2,4,1,3,4,Yellow
44,2,4,1,3,4,Yellow
44,2,4,1,3,4,Yellow
44,2,4,1,3,4,Yellow
44,2,4,1,3,4,Yellow
44,2,4,1,3,4,Yellow
53,2,3,4,3,2,Red
50,3,4,4,4,3,Yellow
45,2,2,2,1,4,Yellow
50,3,4,4,4,3,Yellow
46,3,4,4,5,3,Red
46,3,4,4,5,3,Red
46,3,4,4,5,3,Red
46,3,4,4,5,3,Red
43,4,2,2,1,2,Red
46,3,4,4,5,3,Red
43,4,2,2,1,2,Red
46,3,4,4,5,3,Red
46,3,4,4,5,3,Red
43,4,2,2,1,2,Red
50,3,4,4,4,3,Yellow
50,3,4,4,4,3,Yellow
50,3,4,4,4,3,Yellow
46,5,2,4,2,3,Red
46,5,2,4,2,3,Red
46,5,2,4,2,3,Red
46,5,2,4,2,3,Red
46,5,2,4,2,3,Red
48,5,2,4,1,3,Red
48,5,2,4,1,3,Red
48,5,2,4,1,3,Red
48,5,2,4,1,3,Red
48,5,2,4,1,3,Red
48,5,2,4,1,3,Red
52,4,3,4,3,2,Green
52,4,3,4,3,2,Green
52,4,3,4,3,2,Green
52,4,3,4,3,2,Green
52,4,3,4,3,2,Green
52,4,3,4,3,2,Green
52,4,3,4,3,2,Green
50,5,4,4,1,2,Yellow
50,5,4,4,1,2,Yellow
50,5,4,4,1,2,Yellow
50,5,4,4,1,2,Yellow
50,5,4,4,1,2,Yellow
58,2,5,3,3,2,Red
58,2,5,3,3,2,Red
58,2,5,3,3,2,Red
58,2,5,3,3,2,Red
58,2,5,3,3,2,Red
58,2,5,3,3,2,Red
58,2,5,3,3,2,Red
58,2,5,3,3,2,Red
58,2,5,3,3,2,Red
58,2,5,3,3,2,Red
59,1,5,4,4,4,Red
48,4,3,4,2,3,Yellow
59,1,5,4,4,4,Red
59,1,5,4,4,4,Red
48,4,3,4,2,3,Yellow
48,4,3,4,2,3,Yellow
48,4,3,4,2,3,Yellow
48,4,3,4,2,3,Yellow
39,5,2,3,1,2,Red
39,5,2,3,1,2,Red
39,5,2,3,1,2,Red
39,5,2,3,1,2,Red
39,5,2,3,1,2,Red
51,3,5,2,4,1,Red
51,3,5,2,4,1,Red
51,3,5,2,4,1,Red
59,1,5,4,4,4,Red
59,1,5,4,4,4,Red
43,4,2,2,1,2,Red
43,4,2,2,1,2,Red
59,1,5,4,4,4,Red
59,1,5,4,4,4,Red
43,4,2,2,1,2,Red
54,5,4,4,2,1,Red
59,1,5,4,4,4,Red
54,5,4,4,2,1,Red
59,1,5,4,4,4,Red
54,5,4,4,2,1,Red
59,1,5,4,4,4,Red
54,5,4,4,2,1,Red
59,1,5,4,4,4,Red
54,5,4,4,2,1,Red
52,3,5,4,2,3,Blue
52,3,5,4,2,3,Blue
54,5,4,4,2,1,Red
40,5,4,3,2,2,Yellow
54,5,4,4,2,1,Red
54,5,4,4,2,1,Red
58,4,4,3,2,3,Yellow
40,5,4,3,2,2,Yellow
52,4,4,3,3,2,Yellow
58,4,4,3,2,3,Yellow
52,4,4,3,3,2,Yellow
40,5,4,3,2,2,Yellow
54,5,4,4,2,1,Red
52,4,4,3,3,2,Yellow
,,,,,,
54,5,4,4,2,1,Red
58,4,4,3,2,3,Yellow
52,4,4,3,3,2,Yellow
58,4,4,3,2,3,Yellow
40,5,4,3,2,2,Yellow
52,4,4,3,3,2,Yellow
52,4,4,3,3,2,Yellow
58,4,4,3,2,3,Yellow
58,4,4,3,2,3,Yellow
58,4,4,3,2,3,Yellow
58,4,4,3,2,3,Yellow
58,4,4,3,2,3,Yellow
58,4,4,3,2,3,Yellow
40,5,4,3,2,2,Yellow
45,5,3,4,1,2,Red
45,5,3,4,1,2,Red
45,5,3,4,1,2,Red
45,5,3,4,1,2,Red
45,5,3,4,1,2,Red
45,5,3,4,1,2,Red
51,4,5,4,1,2,Yellow
51,4,5,4,1,2,Yellow
51,4,5,4,1,2,Yellow
51,4,5,4,1,2,Yellow
51,4,5,4,1,2,Yellow
41,5,4,3,2,3,Blue
46,4,4,4,1,1,Yellow
51,4,5,4,1,2,Yellow
46,4,4,4,1,1,Yellow
46,4,4,4,1,1,Yellow
46,4,4,4,1,1,Yellow
41,5,4,3,2,3,Blue
51,4,5,4,1,2,Yellow
46,4,4,4,1,1,Yellow
46,4,4,4,1,1,Yellow
51,4,5,4,1,2,Yellow
46,4,4,4,1,1,Yellow
46,4,4,4,1,1,Yellow
46,4,4,4,1,1,Yellow
46,4,4,4,1,1,Yellow
41,5,4,3,2,3,Blue
51,4,5,4,1,2,Yellow
51,4,5,4,1,2,Yellow
47,4,4,3,2,2,Yellow
47,4,4,3,2,2,Yellow
45,2,2,2,1,4,Yellow
57,4,5,4,3,3,Blue
47,4,4,3,2,2,Yellow
50,5,3,4,3,1,Red
50,5,3,4,3,1,Red
48,4,3,4,2,3,Yellow
52,4,4,3,3,2,Yellow
47,4,4,3,2,2,Yellow
52,4,4,3,3,2,Yellow
57,5,3,3,2,4,Blue
52,5,4,2,3,2,Green
57,5,3,3,2,4,Blue
57,5,3,3,2,4,Blue
57,5,3,3,2,4,Blue
57,5,3,3,2,4,Blue
57,5,3,3,2,4,Blue
52,4,4,3,3,2,Yellow
52,4,4,3,3,2,Yellow
43,4,2,2,1,2,Red
52,5,4,2,3,2,Green
58,5,4,2,3,4,Red
58,5,4,2,3,4,Red
58,5,4,2,3,4,Red
58,5,4,2,3,4,Red
53,4,3,3,2,4,Blue
53,4,3,3,2,4,Blue
53,4,3,3,2,4,Blue
53,4,3,3,2,4,Blue
43,4,2,2,1,2,Red
68,4,2,5,4,2,Green
68,4,2,5,4,2,Green
68,4,2,5,4,2,Green
68,4,2,5,4,2,Green
68,4,2,5,4,2,Green
68,4,2,5,4,2,Green
68,4,2,5,4,2,Green
68,4,2,5,4,2,Green
58,5,4,2,3,4,Red
52,5,5,4,1,2,Yellow
58,5,4,2,3,4,Red
52,5,5,4,1,2,Yellow
51,4,4,3,2,4,Blue
40,5,4,3,2,2,Yellow
52,5,5,4,1,2,Yellow
40,5,4,3,2,2,Yellow
40,5,4,3,2,2,Yellow
51,4,4,3,2,4,Blue
45,5,2,3,2,3,Blue
40,5,4,3,2,2,Yellow
45,5,2,3,2,3,Blue
58,5,4,2,3,4,Red
40,5,4,3,2,2,Yellow
53,5,4,5,3,1,Red
45,5,2,3,2,3,Blue
58,5,4,2,3,4,Red
53,5,4,5,3,1,Red
50,1,4,4,4,2,Red
52,5,5,4,1,2,Yellow
40,5,4,3,2,2,Yellow
52,5,5,4,1,2,Yellow
53,5,4,5,3,1,Red
50,1,4,4,4,2,Red
51,4,4,3,2,4,Blue
53,5,4,5,3,1,Red
51,4,4,3,2,4,Blue
53,5,4,5,3,1,Red
51,5,3,4,2,4,Green
46,3,4,4,5,3,Red
53,5,4,5,3,1,Red
51,4,4,3,2,4,Blue
52,5,5,4,1,2,Yellow
53,5,4,5,3,1,Red
53,5,4,5,3,1,Red
64,5,5,5,3,3,Yellow
50,5,2,4,1,3,Yellow
53,5,4,5,3,1,Red
45,5,2,3,2,3,Blue
53,5,4,5,3,1,Red
51,5,3,4,2,4,Green
57,5,5,4,5,4,Red
52,4,4,3,3,2,Yellow
57,5,5,4,5,4,Red
57,5,5,4,5,4,Red
57,5,5,4,5,4,Red
44,5,3,4,2,3,Yellow
44,5,3,4,2,3,Yellow
44,5,3,4,2,3,Yellow
57,5,5,4,5,4,Red
45,4,4,4,3,3,Red
57,5,5,4,5,4,Red
40,5,4,3,2,2,Yellow
57,5,5,4,5,4,Red
41,3,2,4,4,1,Red
44,4,3,4,1,1,Red
44,4,3,4,1,1,Red
44,4,3,4,1,1,Red
44,4,3,4,1,1,Red
44,4,3,4,1,1,Red
44,4,3,4,1,1,Red
44,4,3,4,1,1,Red
44,4,3,4,1,1,Red
44,4,3,4,1,1,Red
44,4,3,4,1,1,Red
44,4,3,4,1,1,Red
44,4,3,4,1,1,Red
36,5,4,4,2,3,Blue
46,5,4,4,2,1,Blue
46,5,4,4,2,1,Blue
46,5,4,4,2,1,Blue
43,1,4,4,1,3,Yellow
36,5,4,4,2,3,Blue
43,1,4,4,1,3,Yellow
43,1,4,4,1,3,Yellow
36,5,4,4,2,3,Blue
45,5,3,4,1,2,Red
45,5,3,4,1,2,Red
45,5,3,4,1,2,Red
45,5,3,4,1,2,Red
46,3,4,2,4,4,Green
46,3,4,2,4,4,Green
46,3,4,2,4,4,Green
46,3,4,2,4,4,Green
46,3,4,2,4,4,Green
46,3,4,2,4,4,Green
46,3,4,2,4,4,Green
46,3,4,2,4,4,Green
46,3,4,2,4,4,Green
46,3,4,2,4,4,Green
55,4,3,5,2,2,Red
55,4,3,5,2,2,Red
55,4,3,5,2,2,Red
49,2,4,4,5,2,Blue
49,2,4,4,5,2,Blue
45,3,4,4,2,4,Yellow
45,3,4,4,2,4,Yellow
45,3,4,4,2,4,Yellow
45,3,4,4,2,4,Yellow
45,3,4,4,2,4,Yellow
45,3,4,4,2,4,Yellow
45,3,4,4,2,4,Yellow
47,4,3,2,4,2,Green
47,4,3,2,4,2,Green
60,4,1,5,2,2,Red
60,4,1,5,2,2,Red
60,4,1,5,2,2,Red
60,4,1,5,2,2,Red
60,4,1,5,2,2,Red
60,4,1,5,2,2,Red
60,4,1,5,2,2,Red
60,4,1,5,2,2,Red
48,5,2,4,1,3,Red
48,5,2,4,1,3,Red
48,5,2,4,2,2,Blue
49,5,3,5,1,4,Blue
48,5,2,4,2,2,Blue
53,5,5,4,2,1,Blue
53,5,5,4,2,1,Blue
53,5,5,4,2,1,Blue
53,5,5,4,2,1,Blue
53,5,5,4,2,1,Blue
53,5,5,4,2,1,Blue
53,5,5,4,2,1,Blue
53,5,5,4,2,1,Blue
53,5,5,4,2,1,Blue
53,5,5,4,2,1,Blue
48,5,2,4,2,2,Blue
48,5,2,4,2,2,Blue
48,5,2,4,2,2,Blue
48,5,2,4,2,2,Blue
47,4,3,2,4,2,Green
48,5,2,4,2,2,Blue
47,4,3,2,4,2,Green
48,5,2,4,2,2,Blue
48,5,2,4,2,2,Blue
48,5,2,4,2,2,Blue
52,4,4,4,3,3,Red
52,4,4,4,3,3,Red
52,4,4,4,3,3,Red
52,4,4,4,3,3,Red
52,4,4,4,3,3,Red
52,4,4,4,3,3,Red
52,4,4,4,3,3,Red
52,4,4,4,3,3,Red
48,5,5,2,1,1,Blue
48,5,5,2,1,1,Blue
48,5,5,2,1,1,Blue
48,5,5,2,1,1,Blue
57,4,5,4,4,4,Yellow
48,5,5,2,1,1,Blue
57,4,5,4,4,4,Yellow
57,4,5,4,4,4,Yellow
48,5,5,2,1,1,Blue
48,5,5,2,1,1,Blue
43,4,3,4,1,2,Blue
43,4,3,4,1,2,Blue
53,4,5,5,3,2,Blue
53,4,5,5,3,2,Blue
53,4,5,5,3,2,Blue
53,4,5,5,3,2,Blue
53,4,5,5,3,2,Blue
53,4,5,5,3,2,Blue
53,4,5,5,3,2,Blue
53,4,5,5,3,2,Blue
53,4,5,5,3,2,Blue
53,4,5,5,3,2,Blue
47,3,5,3,2,2,Blue
47,3,5,3,2,2,Blue
54,3,4,3,4,2,Red
48,5,2,4,1,3,Red
54,5,3,4,4,4,Green
44,5,5,5,1,2,Green
44,5,5,5,1,2,Green
48,5,2,4,1,3,Red
48,5,2,4,1,3,Red
48,5,2,4,1,3,Red
47,4,3,2,4,2,Green
47,4,3,2,4,2,Green
47,3,5,3,2,2,Blue
48,5,2,4,1,3,Red
48,5,2,4,1,3,Red
52,4,4,4,3,3,Red
52,4,4,4,3,3,Red
52,4,4,4,3,3,Red
44,4,2,4,3,3,Red
44,4,2,4,3,3,Red
44,4,2,4,3,3,Red
44,4,2,4,3,3,Red
50,3,4,4,4,3,Yellow
44,4,2,4,3,3,Red
50,3,4,4,4,3,Yellow
50,3,4,4,4,3,Yellow
44,4,2,4,3,3,Red
50,3,4,4,4,3,Yellow
44,4,2,4,3,3,Red
44,4,2,4,3,3,Red
44,4,2,4,3,3,Red
44,4,2,4,3,3,Red
67,2,5,4,4,2,Red
67,2,5,4,4,2,Red
67,2,5,4,4,2,Red
67,2,5,4,4,2,Red
67,2,5,4,4,2,Red
67,2,5,4,4,2,Red
67,2,5,4,4,2,Red
67,2,5,4,4,2,Red
67,2,5,4,4,2,Red
67,2,5,4,4,2,Red
67,2,5,4,4,2,Red
53,5,4,4,1,2,Yellow
53,5,4,4,1,2,Yellow
58,5,3,4,3,1,Yellow
58,5,3,4,3,1,Yellow
58,5,3,4,3,1,Yellow
58,5,3,4,3,1,Yellow
48,4,4,5,3,1,Green
48,4,4,5,3,1,Green
48,4,4,5,3,1,Green
48,4,4,5,3,1,Green
48,4,4,5,3,1,Green
48,5,5,4,4,4,Red
48,5,5,4,4,4,Red
50,3,4,4,4,3,Yellow
48,5,5,4,4,4,Red
48,5,5,4,4,4,Red
48,5,5,4,4,4,Red
48,5,5,4,4,4,Red
48,5,5,4,4,4,Red
48,5,5,4,4,4,Red
48,5,5,4,4,4,Red
48,5,5,4,4,4,Red
43,4,2,2,1,2,Red
53,5,4,4,1,2,Yellow
52,3,5,4,2,3,Blue
52,3,5,4,2,3,Blue
52,3,5,4,2,3,Blue
52,3,5,4,2,3,Blue
52,3,5,4,2,3,Blue
52,3,5,4,2,3,Blue
52,3,5,4,2,3,Blue
52,3,5,4,2,3,Blue
50,4,4,4,4,4,Blue
50,4,4,4,4,4,Blue
50,4,4,4,4,4,Blue
50,4,4,4,4,4,Blue
50,4,4,4,4,4,Blue
50,4,4,4,4,4,Blue
50,4,4,4,4,4,Blue
50,4,4,4,4,4,Blue
50,4,4,4,4,4,Blue
50,4,4,4,4,4,Blue
58,5,3,5,1,4,Red
58,5,3,5,1,4,Red
58,5,3,5,1,4,Red
58,5,3,5,1,4,Red
58,5,3,5,1,4,Red
58,5,3,5,1,4,Red
58,5,3,5,1,4,Red
58,5,3,5,1,4,Red
58,5,3,5,1,4,Red
58,5,3,5,1,4,Red
34,4,4,3,2,3,Blue
34,4,4,3,2,3,Blue
34,4,4,3,2,3,Blue
34,4,4,3,2,3,Blue
34,4,4,3,2,3,Blue
34,4,4,3,2,3,Blue
52,5,4,2,3,2,Green
34,4,4,3,2,3,Blue
34,4,4,3,2,3,Blue
52,5,4,2,3,2,Green
52,5,4,2,3,2,Green
52,5,4,2,3,2,Green
52,5,4,2,3,2,Green
52,5,4,2,3,2,Green
52,5,4,2,3,2,Green
52,5,4,2,3,2,Green
40,5,4,3,2,2,Yellow
43,4,2,2,1,2,Red
49,5,4,4,2,1,Green
49,5,4,4,2,1,Green
49,5,4,4,2,1,Green
49,5,4,4,2,1,Green
47,5,5,5,4,4,Red
49,5,4,4,2,1,Green
49,5,4,4,2,1,Green
40,5,4,3,2,2,Yellow
40,5,4,3,2,2,Yellow
47,5,5,5,4,4,Red
52,4,3,4,3,2,Green
52,4,3,4,3,2,Green
48,5,4,5,3,2,Yellow
48,5,4,5,3,2,Yellow
48,5,4,5,3,2,Yellow
48,5,4,5,3,2,Yellow
48,5,4,5,3,2,Yellow
48,5,4,5,3,2,Yellow
46,5,3,4,2,3,Blue
48,5,4,5,3,2,Yellow
46,5,3,4,2,3,Blue
46,5,3,4,2,3,Blue
46,5,3,4,2,3,Blue
46,5,3,4,2,3,Blue
46,5,3,4,2,3,Blue
46,5,3,4,2,3,Blue
46,5,3,4,2,3,Blue
46,5,3,4,2,3,Blue
46,5,3,4,2,3,Blue
41,3,2,4,4,1,Red
41,3,2,4,4,1,Red
60,5,2,4,3,2,Blue
48,5,4,5,3,2,Yellow
41,3,2,4,4,1,Red
41,3,2,4,4,1,Red
60,5,2,4,3,2,Blue
52,5,5,4,1,2,Yellow
46,5,2,4,2,3,Red
52,5,5,4,1,2,Yellow
46,5,2,4,2,3,Red
52,5,5,4,1,2,Yellow
54,5,2,5,1,2,Blue
52,5,5,4,1,2,Yellow
46,5,2,4,2,3,Red
54,5,2,5,1,2,Blue
46,5,2,4,2,3,Red
46,5,2,4,2,3,Red
54,5,2,5,1,2,Blue
54,5,2,5,1,2,Blue
41,3,2,4,4,1,Red
57,5,5,4,5,4,Red
57,5,5,4,5,4,Red
54,5,2,5,1,2,Blue
60,5,2,4,3,2,Blue
51,5,3,4,2,4,Green
54,5,2,5,1,2,Blue
60,5,2,4,3,2,Blue
60,5,2,4,3,2,Blue
51,5,4,5,3,2,Green
51,5,4,5,3,2,Green
51,5,4,5,3,2,Green
51,5,4,5,3,2,Green
51,5,4,5,3,2,Green
